record_type,method,graph_family,n_vertices,n_edges,edges,maximum_cut,qaoa_depth,n_parameters,objective,optimizer,initial_parameters,reference_optimum_method,optimal_parameters,optimal_loss,optimal_mean_ratio,optimal_mass_at_reference,reference_iterations,reference_function_evaluations,reference_gradient_norm,reference_converged,reference_message,graph_seed,gamma,iterations,learning_rate,adam_beta1,adam_beta2,adam_epsilon,finite_difference_step,initialization_seed,simulator,shots,device_seed,reference_max_iterations,reference_gradient_tolerance,iteration,loss,mean_final_ratio,mean_cut,best_ratio,optimal_mass,parameter_error_l2,gradient_norm,parameters,parameter_error_definition,parameter_error_cost_period,parameter_error_mixer_period
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,27.0,0.1120449718426075,0.9277857142857144,6.4945,1.0,0.7905000000000001,0.055427066825284164,0.5015751918104092,"[4.425924212762014, 2.545004555822251, 5.8473977356100475, 1.2937740094703878]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,28.0,0.1091182127234516,0.9235,6.464500000000001,1.0,0.7965,0.04650071439471566,0.2999391886100327,"[4.413470392367323, 2.5487887102541777, 5.858099316684904, 1.289301244613268]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,29.0,0.1190650716008687,0.9163571428571428,6.4145,1.0,0.782,0.038632339157885824,0.4051308694417694,"[4.398562524908293, 2.5567566229581464, 5.868089948681291, 1.2823484008026884]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,30.0,0.1060514486126206,0.9253571428571428,6.4775,1.0,0.8029999999999999,0.03911091285957415,0.2658748764488033,"[4.3834047026456835, 2.5664228472874866, 5.8774793471032805, 1.2720654425189963]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,31.0,0.1207894191658626,0.913,6.391,1.0,0.781,0.04896796297353189,0.1058785631847248,"[4.370633228812287, 2.574905547674586, 5.885894136130323, 1.2643344083907537]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,32.0,0.1172936928943831,0.9118571428571428,6.382999999999999,1.0,0.7869999999999999,0.059950610089401425,0.1757609715845364,"[4.361600434228219, 2.583129033986666, 5.893328509992464, 1.257272028294108]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,33.0,0.1146349268861778,0.9130714285714286,6.391500000000001,1.0,0.7915000000000001,0.06887615472979794,0.2122370986015478,"[4.355276691845101, 2.5893741361795732, 5.898487738072088, 1.2519231921845146]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,34.0,0.1255261527977382,0.9065714285714284,6.345999999999999,1.0,0.7735000000000001,0.07336881343238463,0.3821227383603957,"[4.352129719992247, 2.592260103530614, 5.8998859951347935, 1.2461591799325566]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,35.0,0.1279390614026299,0.905,6.335000000000001,1.0,0.77,0.07139417442351469,0.476504979996731,"[4.35338726608852, 2.5913842596923398, 5.897825906122172, 1.2444833080269428]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,36.0,0.1250559407868351,0.9035714285714286,6.325,1.0,0.7745000000000001,0.06575569123149456,0.3082557148857379,"[4.357865011664487, 2.5884530864601465, 5.893871801136338, 1.2432722716003843]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,37.0,0.1141748688587024,0.9149285714285716,6.4045000000000005,1.0,0.7915000000000001,0.05576397697281694,0.3659223823631733,"[4.365236264577301, 2.5835066608512567, 5.887776240384578, 1.245786978013881]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,38.0,0.1046186370525903,0.9212857142857144,6.449000000000001,1.0,0.807,0.043045327963336696,0.4391787184142509,"[4.376622112915695, 2.575404634845964, 5.881812267946768, 1.2537192379232287]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,39.0,0.1131855550896656,0.9176428571428572,6.4235,1.0,0.792,0.03091097935207386,0.3360418766175689,"[4.390551897491934, 2.569653523136121, 5.8739797837027785, 1.2634726317830487]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,40.0,0.116605713183025,0.918,6.426,1.0,0.7839999999999999,0.02873964356471653,0.0964870529244784,"[4.402903935861195, 2.5635262985603053, 5.8660187487932305, 1.2732307147474162]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,41.0,0.111064559000849,0.9230714285714284,6.461499999999999,1.0,0.793,0.03563108322579954,0.2204633930140153,"[4.414636015502483, 2.557955004528884, 5.8609124237957815, 1.2790988590986545]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,42.0,0.1188754389354511,0.9186428571428572,6.4305,1.0,0.7805,0.04366921987886817,0.1271326640039387,"[4.423989286794408, 2.553289212643763, 5.855376459185029, 1.2829337396947773]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,43.0,0.1129681979033192,0.923,6.461,1.0,0.7895000000000001,0.04399786443690183,0.4581709466691912,"[4.428167688269638, 2.554912687395573, 5.849379997973451, 1.2819630214488256]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,44.0,0.1148757296321406,0.9202857142857144,6.442,1.0,0.7855,0.038045014681207336,0.4519428215205566,"[4.42690164820109, 2.560375977841359, 5.841743598706642, 1.2765272143893283]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,45.0,0.1029856621871019,0.9277142857142858,6.494000000000001,1.0,0.8054999999999999,0.027974427085898774,0.4223214072982693,"[4.420589377713029, 2.5687203309291875, 5.835550178713669, 1.266268917595337]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,46.0,0.1039584971370738,0.9285000000000002,6.499500000000001,1.0,0.803,0.022289264782575386,0.2571870215959079,"[4.412410855686511, 2.5800626306596364, 5.829981066618911, 1.2586000272478446]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,47.0,0.1036373632709594,0.9272857142857144,6.4910000000000005,1.0,0.8035000000000001,0.024955739490703795,0.2222763911647379,"[4.404608646027347, 2.5919878783985433, 5.827475259831285, 1.2525394829298113]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,48.0,0.1054279937570631,0.9269285714285714,6.4885,1.0,0.8005,0.03302578457750187,0.1214576988590826,"[4.39894843376256, 2.602863637719792, 5.826306410767799, 1.2476255842089714]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,49.0,0.1064530796563715,0.9256428571428572,6.4795,1.0,0.7985,0.04005157389519186,0.1554100767138802,"[4.394709547149802, 2.6101835195055303, 5.825312938653883, 1.244698462787249]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,50.0,0.1154361180613462,0.9259285714285715,6.4815000000000005,1.0,0.781,0.0445818880075022,0.2098480992561522,"[4.393796042954402, 2.615637133883156, 5.824121684769268, 1.2448890809832196]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,51.0,0.1071237975292475,0.930357142857143,6.512500000000001,1.0,0.795,0.044697257221747506,0.2806130560599938,"[4.393886785205973, 2.618448084339686, 5.82390186261817, 1.2513506469713769]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,52.0,0.1163327950199736,0.925,6.475,1.0,0.7785000000000001,0.04222392763446922,0.2232083027180732,"[4.395985150848605, 2.617610126822519, 5.824802038101336, 1.2564486173914478]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,53.0,0.1119459187699108,0.9287857142857144,6.5015,1.0,0.787,0.0363221681235385,0.275904594934417,"[4.40069450778805, 2.6127482603084653, 5.826913677975563, 1.2614534679954565]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,54.0,0.1149430515177178,0.9245714285714286,6.472,1.0,0.782,0.032513524988804846,0.1471133059506839,"[4.40598320201485, 2.6089530770094536, 5.828885854216569, 1.2624859088611207]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
iteration,finite_difference,regular3,6,9,"[[0, 1], [0, 3], [0, 4], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 5]]",7.0,2,4,quantum_tilted_loss,Adam,"[4.525314226563329, 2.508640072545789, 6.277539181284928, 1.3863605664946994]",analytic_L-BFGS-B_parameter-shift_from_shared_initialization,"[4.400668108153182, 2.583331728252988, 4.277386505731298, 1.2627143830537833]",0.1083327878271136,0.9240050850114536,0.7967487849135514,13,18,8.791197452708817e-11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,2.0,60,0.08,0.9,0.999,1e-08,0.05,20260725,default.qubit,2000,314159,300,1e-10,55.0,0.1105307253166014,0.9283571428571428,6.4985,1.0,0.79,0.029331917873309053,0.1170039070434458,"[4.412220184633204, 2.6044701940234214, 5.8314530825119615, 1.2622765880563738]",L2 distance to closest symmetry-equivalent optimal vector,3.141592653589793,1.5707963267948966
